ID,Name,Description,Media_Type,Download_URL,Path_In_Zip,filesize,Layer_Order
309190_geojson,309190.geojson,Maori-speaking populations in the mid-1970s,application/geo+json,file:/geojson.zip,309190.geojson,,0
219427_geojson,219427.geojson,Correctness According to Southerners,application/geo+json,file:/geojson.zip,219427.geojson,,0
219634_geojson,219634.geojson,"New York and Washington, D.C",application/geo+json,file:/geojson.zip,219634.geojson,,1
219395_geojson,219395.geojson,Pleasantness According to Michigan Respondents,application/geo+json,file:/geojson.zip,219395.geojson,,0
303625_geojson,303625.geojson,Tukanoan in Comtemporary South America,application/geo+json,file:/geojson.zip,303625.geojson,,0
0615dac8c7bd7712faa48de1f2af98fb,VikingWorld007.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Viking%20World/VikingWorld007.jpg,,2733018,
308351_geojson,308351.geojson,Vikings Areas,application/geo+json,file:/geojson.zip,308351.geojson,,0
308370_geojson,308370.geojson,Isle of Man areas,application/geo+json,file:/geojson.zip,308370.geojson,,1
308389_geojson,308389.geojson,Viking finds,application/geo+json,file:/geojson.zip,308389.geojson,,2
308409_geojson,308409.geojson,Isle of Man Viking finds,application/geo+json,file:/geojson.zip,308409.geojson,,3
308428_geojson,308428.geojson,Viking landmarks,application/geo+json,file:/geojson.zip,308428.geojson,,4
308448_geojson,308448.geojson,Isle of Man landmarks,application/geo+json,file:/geojson.zip,308448.geojson,,5
304021_geojson,304021.geojson,Hawaiian English Areas,application/geo+json,file:/geojson.zip,304021.geojson,,0
304051_geojson,304051.geojson,Hawaiian Japanese Pidgin English,application/geo+json,file:/geojson.zip,304051.geojson,,1
303807_geojson,303807.geojson,Areas with multiple languages,application/geo+json,file:/geojson.zip,303807.geojson,,0
324026_geojson,324026.geojson,Lambrecht2008Uyajitaya,application/geo+json,file:/geojson.zip,324026.geojson,,0
303947_geojson,303947.geojson,Takame-Jaruroan in Contemporary South America,application/geo+json,file:/geojson.zip,303947.geojson,,0
749fcd00510c154a3fb6bb44a286f1e6,Bajau_communities.pdf,,application/pdf,/home/robert/projects/ll/LL-map/raw/maps/Bajau_communities/Bajau_communities.pdf,,1427835,
306572_geojson,306572.geojson,Population density of Bajau communities,application/geo+json,file:/geojson.zip,306572.geojson,,0
314396_geojson,314396.geojson,Overlay,application/geo+json,file:/geojson.zip,314396.geojson,,1
314488_geojson,314488.geojson,Base Map,application/geo+json,file:/geojson.zip,314488.geojson,,0
314267_geojson,314267.geojson,Labels,application/geo+json,file:/geojson.zip,314267.geojson,,2
305838_geojson,305838.geojson,Wamo-Chapakuran in Contemporary South America,application/geo+json,file:/geojson.zip,305838.geojson,,0
331370_geojson,331370.geojson,Muting District,application/geo+json,file:/geojson.zip,331370.geojson,,0
317651_geojson,317651.geojson,Indigenous Formosan Languages,application/geo+json,file:/geojson.zip,317651.geojson,,0
f36fce3d40eeddbe8db65c4d1da6e92c,Inca_small image.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Inca_Expansion&Roads/Inca_small%20image.jpg,,113153,
317398_geojson,317398.geojson,Inca Empire Polygons,application/geo+json,file:/geojson.zip,317398.geojson,,0
317439_geojson,317439.geojson,Inca Empire Lines,application/geo+json,file:/geojson.zip,317439.geojson,,1
317460_geojson,317460.geojson,Inca Empire Points,application/geo+json,file:/geojson.zip,317460.geojson,,2
5b6afc9093448a87b8e1aa56fd486bab,Ehret012.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Ehret012/Ehret012.jpg,,547426,
334414_geojson,334414.geojson,Cattle,application/geo+json,file:/geojson.zip,334414.geojson,,0
334455_geojson,334455.geojson,Chickens,application/geo+json,file:/geojson.zip,334455.geojson,,1
334494_geojson,334494.geojson,Grains Crops,application/geo+json,file:/geojson.zip,334494.geojson,,2
334534_geojson,334534.geojson,Pigs,application/geo+json,file:/geojson.zip,334534.geojson,,3
334575_geojson,334575.geojson,SE Asian Crops,application/geo+json,file:/geojson.zip,334575.geojson,,4
334660_geojson,334660.geojson,"Sorghum, Finger and Pearl Millet",application/geo+json,file:/geojson.zip,334660.geojson,,5
334704_geojson,334704.geojson,Sheep,application/geo+json,file:/geojson.zip,334704.geojson,,6
604521f0379d97d685fab1942d157541,Ehret014.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Ehret014/Ehret014.jpg,,647836,
335746_geojson,335746.geojson,Kongo,application/geo+json,file:/geojson.zip,335746.geojson,,0
335786_geojson,335786.geojson,Loango,application/geo+json,file:/geojson.zip,335786.geojson,,1
335805_geojson,335805.geojson,Malawi,application/geo+json,file:/geojson.zip,335805.geojson,,2
335844_geojson,335844.geojson,Tyo,application/geo+json,file:/geojson.zip,335844.geojson,,3
335865_geojson,335865.geojson,Zimbabwe,application/geo+json,file:/geojson.zip,335865.geojson,,4
335765_geojson,335765.geojson,Peoples,application/geo+json,file:/geojson.zip,335765.geojson,,5
335825_geojson,335825.geojson,Cities,application/geo+json,file:/geojson.zip,335825.geojson,,6
332560_geojson,332560.geojson,Atlantic Languages,application/geo+json,file:/geojson.zip,332560.geojson,,0
336069_geojson,336069.geojson,Language Enclaves,application/geo+json,file:/geojson.zip,336069.geojson,,1
caeba41f9e4f1766bf1ae3f6050313c1,The People of East Asia 9.pdf,,application/pdf,/home/robert/projects/ll/LL-map/raw/maps/peopling_east_asia_taiwan/The%20People%20of%20East%20Asia%209.pdf,,59742,
331905_geojson,331905.geojson,Ethnic Groups,application/geo+json,file:/geojson.zip,331905.geojson,,0
7c0e4ccf4564489cfbf1fdbce3617653,HAELG_PNG_v3_pt5_NILang_1873-1907_Map006.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/HAELG/HAELG_PNG_v3_pt5_NILang_1873-1907_Map006.jpg,,592417,
90eb6e2e02da76db231ba1708f72b8a9,HAELG_PNG_v3_pt5_NILang_1908-1921_Map007.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/HAELG/HAELG_PNG_v3_pt5_NILang_1908-1921_Map007.jpg,,618533,
73181fa867c2a5da58f6b4b1c86e5414,HAELG_PNG_v3_pt5_NILang_1922-1946_Map008.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/HAELG/HAELG_PNG_v3_pt5_NILang_1922-1946_Map008.jpg,,629407,
1b9313cd92de4a5933079cf7993d10ac,HAELG_PNG_v3_pt5_NILang_1947-1959_Map009.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/HAELG/HAELG_PNG_v3_pt5_NILang_1947-1959_Map009.jpg,,565777,
dd3f867b1436ab27f792984e46ab0d8e,HAELG_PNG_v3_pt5_NILang_1960-1975_Map010.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/HAELG/HAELG_PNG_v3_pt5_NILang_1960-1975_Map010.jpg,,595462,
309015_geojson,309015.geojson,1873-1907,application/geo+json,file:/geojson.zip,309015.geojson,,0
309032_geojson,309032.geojson,1908-1921,application/geo+json,file:/geojson.zip,309032.geojson,,1
309049_geojson,309049.geojson,1922-1946,application/geo+json,file:/geojson.zip,309049.geojson,,2
309066_geojson,309066.geojson,1947-1959,application/geo+json,file:/geojson.zip,309066.geojson,,3
309083_geojson,309083.geojson,1960-1975,application/geo+json,file:/geojson.zip,309083.geojson,,4
45d6dfaba0c77dc4c1356c7ed06f1380,okinawan islands.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/okinawan%20islands.jpg,,5573973,
316348_geojson,316348.geojson,"Regions of the villages, which existed until 1908.",application/geo+json,file:/geojson.zip,316348.geojson,,0
316731_geojson,316731.geojson,Okinawan Points- Solid Green (1),application/geo+json,file:/geojson.zip,316731.geojson,,1
316763_geojson,316763.geojson,Okinawan Points- Half Green(2),application/geo+json,file:/geojson.zip,316763.geojson,,2
316777_geojson,316777.geojson,Okinawan Points- Solid Red (3),application/geo+json,file:/geojson.zip,316777.geojson,,3
316792_geojson,316792.geojson,Okinawan Points- Half Red (4),application/geo+json,file:/geojson.zip,316792.geojson,,4
316806_geojson,316806.geojson,Okinawan Points- Green/Red (5),application/geo+json,file:/geojson.zip,316806.geojson,,5
317754_geojson,317754.geojson,latin 2 lines,application/geo+json,file:/geojson.zip,317754.geojson,,3
317737_geojson,317737.geojson,Latin-1 area,application/geo+json,file:/geojson.zip,317737.geojson,,0
317741_geojson,317741.geojson,Latin-1 lines,application/geo+json,file:/geojson.zip,317741.geojson,,1
317749_geojson,317749.geojson,Latin 2 area,application/geo+json,file:/geojson.zip,317749.geojson,,2
317758_geojson,317758.geojson,latin 3 area,application/geo+json,file:/geojson.zip,317758.geojson,,4
317763_geojson,317763.geojson,latin 3 lines,application/geo+json,file:/geojson.zip,317763.geojson,,5
317767_geojson,317767.geojson,latin 4 area,application/geo+json,file:/geojson.zip,317767.geojson,,6
317772_geojson,317772.geojson,latin 4 lines,application/geo+json,file:/geojson.zip,317772.geojson,,7
317776_geojson,317776.geojson,Latin-5-lines,application/geo+json,file:/geojson.zip,317776.geojson,,8
317781_geojson,317781.geojson,latin5area,application/geo+json,file:/geojson.zip,317781.geojson,,9
317786_geojson,317786.geojson,latin 6 area,application/geo+json,file:/geojson.zip,317786.geojson,,10
317792_geojson,317792.geojson,latin 6 lines,application/geo+json,file:/geojson.zip,317792.geojson,,11
317797_geojson,317797.geojson,latin 7 area,application/geo+json,file:/geojson.zip,317797.geojson,,12
317805_geojson,317805.geojson,latin 7 lines,application/geo+json,file:/geojson.zip,317805.geojson,,13
317809_geojson,317809.geojson,latin 8 area,application/geo+json,file:/geojson.zip,317809.geojson,,14
317814_geojson,317814.geojson,latin 9 area,application/geo+json,file:/geojson.zip,317814.geojson,,15
5ec0b5d4f436ad1306f0e20eace06bec,Protection_of_Maori.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Maori_kohanga_reo/Protection_of_Maori.jpg,,63955,
308072_geojson,308072.geojson,Māori radio stations,application/geo+json,file:/geojson.zip,308072.geojson,,2
308052_geojson,308052.geojson,Number and time period of Kōhanga reo,application/geo+json,file:/geojson.zip,308052.geojson,,1
307934_geojson,307934.geojson,Kōhanga reo districts,application/geo+json,file:/geojson.zip,307934.geojson,,0
304540_geojson,304540.geojson,Australian pidgin and creole areas,application/geo+json,file:/geojson.zip,304540.geojson,,0
304598_geojson,304598.geojson,Specific points of spoken varieties,application/geo+json,file:/geojson.zip,304598.geojson,,1
308010_geojson,308010.geojson,Spread of Lingua Francas,application/geo+json,file:/geojson.zip,308010.geojson,,2
303967_geojson,303967.geojson,Yanomama,application/geo+json,file:/geojson.zip,303967.geojson,,0
332754_geojson,332754.geojson,Kwa Languages,application/geo+json,file:/geojson.zip,332754.geojson,,0
cef7c146f03872e9fff80c09f51208ec,ainu_dialect_original_image.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/AinuDialects/ainu_dialect_original_image.png,,1116550,
317601_geojson,317601.geojson,Shared Vocabulary,application/geo+json,file:/geojson.zip,317601.geojson,,0
317622_geojson,317622.geojson,Dialect Investigated,application/geo+json,file:/geojson.zip,317622.geojson,,1
98b12b6d63cd8064f9ef051181f87266,punjabi.tif,,image/tiff,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/punjabi.tif,,19509760,
b37e9e23f084f4e1a674e5ffde497953,axe.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/axe.png,,13514098,
fd0588f2e8512ee75ceb062c509fd981,bread.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/bread.png,,13563047,
303768_geojson,303768.geojson,Isolate Languages in Contemporary South America,application/geo+json,file:/geojson.zip,303768.geojson,,0
312888_geojson,312888.geojson,Malayo-Polynesian,application/geo+json,file:/geojson.zip,312888.geojson,,0
327519_geojson,327519.geojson,1873-1907 Ethnic Groups,application/geo+json,file:/geojson.zip,327519.geojson,,0
327402_geojson,327402.geojson,1873-1907 Languages,application/geo+json,file:/geojson.zip,327402.geojson,,1
327538_geojson,327538.geojson,1908-1921 Ethnic Groups,application/geo+json,file:/geojson.zip,327538.geojson,,2
327441_geojson,327441.geojson,1908-1921 Languages,application/geo+json,file:/geojson.zip,327441.geojson,,3
327558_geojson,327558.geojson,1922-1946 Ethnic Groups,application/geo+json,file:/geojson.zip,327558.geojson,,4
327461_geojson,327461.geojson,1922-1946 Languages,application/geo+json,file:/geojson.zip,327461.geojson,,5
327577_geojson,327577.geojson,1947-1959 Ethnic Groups,application/geo+json,file:/geojson.zip,327577.geojson,,6
327481_geojson,327481.geojson,1947-1959 Languages,application/geo+json,file:/geojson.zip,327481.geojson,,7
327596_geojson,327596.geojson,1960-1975 Ethnic Groups,application/geo+json,file:/geojson.zip,327596.geojson,,8
327499_geojson,327499.geojson,1960-1975 Languages,application/geo+json,file:/geojson.zip,327499.geojson,,9
332208_geojson,332208.geojson,Migration route,application/geo+json,file:/geojson.zip,332208.geojson,,1
332140_geojson,332140.geojson,The People of East Asia 4,application/geo+json,file:/geojson.zip,332140.geojson,,0
303847_geojson,303847.geojson,Paes-Barbakoan in Contemporary South America,application/geo+json,file:/geojson.zip,303847.geojson,,0
304195_geojson,304195.geojson,Tiniwan,application/geo+json,file:/geojson.zip,304195.geojson,,0
336639_geojson,336639.geojson,Language Enclaves,application/geo+json,file:/geojson.zip,336639.geojson,,1
40d7134e1fdf0d3b41a270502a485ce6,b_lang_merged.pdf,,application/pdf,/home/robert/projects/ll/LL-map/raw/maps/Bougainville_langs/b_lang_merged.pdf,,8659829,
336929_geojson,336929.geojson,1873 - 1907,application/geo+json,file:/geojson.zip,336929.geojson,,0
336948_geojson,336948.geojson,1908 - 1921,application/geo+json,file:/geojson.zip,336948.geojson,,1
336967_geojson,336967.geojson,1922 - 1946,application/geo+json,file:/geojson.zip,336967.geojson,,2
336986_geojson,336986.geojson,1947 - 1959,application/geo+json,file:/geojson.zip,336986.geojson,,3
337005_geojson,337005.geojson,1960 - 1975,application/geo+json,file:/geojson.zip,337005.geojson,,4
333558_geojson,333558.geojson,1947 - 1959 lines,application/geo+json,file:/geojson.zip,333558.geojson,,5
28bddb8875dc73e02a023f3ed3226c0a,Ehret016.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Ehret016/Ehret016.jpg,,502186,
338055_geojson,338055.geojson,States,application/geo+json,file:/geojson.zip,338055.geojson,,0
338034_geojson,338034.geojson,Peoples,application/geo+json,file:/geojson.zip,338034.geojson,,1
338014_geojson,338014.geojson,Cities,application/geo+json,file:/geojson.zip,338014.geojson,,2
333491_geojson,333491.geojson,Ijoid Languages,application/geo+json,file:/geojson.zip,333491.geojson,,0
6e9f3e7e3bec495027c9c2ab5b8180a2,SouthernAsia007.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/AWL_India-Iran/SouthernAsia007.jpg,,3650007,
305712_geojson,305712.geojson,Languages of Southern India,application/geo+json,file:/geojson.zip,305712.geojson,,0
305748_geojson,305748.geojson,Languages of Southern India (mixed areas),application/geo+json,file:/geojson.zip,305748.geojson,,1
306037_geojson,306037.geojson,Labels,application/geo+json,file:/geojson.zip,306037.geojson,,2
305294_geojson,305294.geojson,Areas with multiple languages,application/geo+json,file:/geojson.zip,305294.geojson,,0
306012_geojson,306012.geojson,Waikuruan in Contemporary South America,application/geo+json,file:/geojson.zip,306012.geojson,,0
4ad6bbe2e4fd5154e24f2a10024c982a,HAELG_PNG_v3_pt4_NBLangs_1873-1907_MAP006.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/HAELG/HAELG_PNG_v3_pt4_NBLangs_1873-1907_MAP006.jpg,,553372,
bdfd548d1fcf2aa735b701836a43b7ee,HAELG_PNG_v3_pt4_NBLangs_1908-1921_MAP007.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/HAELG/HAELG_PNG_v3_pt4_NBLangs_1908-1921_MAP007.jpg,,555441,
b1b4afb73038566de81ce534a3d3c10c,HAELG_PNG_v3_pt4_NBLangs_1922-1946_MAP008.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/HAELG/HAELG_PNG_v3_pt4_NBLangs_1922-1946_MAP008.jpg,,579087,
626a994a5e2684d4e56f0cb9b6a1b282,HAELG_PNG_v3_pt4_NBLangs_1947-1959_MAP009.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/HAELG/HAELG_PNG_v3_pt4_NBLangs_1947-1959_MAP009.jpg,,559902,
7d7c58c7685cbd885b10c74addf87441,HAELG_PNG_v3_pt4_NBLangs_1960-1975_MAP010.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/HAELG/HAELG_PNG_v3_pt4_NBLangs_1960-1975_MAP010.jpg,,596780,
307535_geojson,307535.geojson,1873-1907,application/geo+json,file:/geojson.zip,307535.geojson,,0
307552_geojson,307552.geojson,1908-1921,application/geo+json,file:/geojson.zip,307552.geojson,,1
307569_geojson,307569.geojson,1922-1946,application/geo+json,file:/geojson.zip,307569.geojson,,2
307586_geojson,307586.geojson,1947-1959,application/geo+json,file:/geojson.zip,307586.geojson,,3
307603_geojson,307603.geojson,1960-1975,application/geo+json,file:/geojson.zip,307603.geojson,,4
306225_geojson,306225.geojson,Jabutian in Contemporary South America,application/geo+json,file:/geojson.zip,306225.geojson,,0
427ebd9130edfdb30581c6a3885c2f03,Ehret018.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Ehret018/Ehret018.jpg,,604217,
339827_geojson,339827.geojson,Directions of Movement,application/geo+json,file:/geojson.zip,339827.geojson,,0
339486_geojson,339486.geojson,Ehret018bunyoro,application/geo+json,file:/geojson.zip,339486.geojson,,1
339531_geojson,339531.geojson,Ehret018Kongo,application/geo+json,file:/geojson.zip,339531.geojson,,2
339585_geojson,339585.geojson,Ehret018loango,application/geo+json,file:/geojson.zip,339585.geojson,,3
339639_geojson,339639.geojson,Ehret018Malawi,application/geo+json,file:/geojson.zip,339639.geojson,,4
339658_geojson,339658.geojson,Ehret018Mataman,application/geo+json,file:/geojson.zip,339658.geojson,,5
339677_geojson,339677.geojson,Ehret018Mutapa,application/geo+json,file:/geojson.zip,339677.geojson,,6
339719_geojson,339719.geojson,Ehret018Torwa,application/geo+json,file:/geojson.zip,339719.geojson,,7
339740_geojson,339740.geojson,Ehret018tyo,application/geo+json,file:/geojson.zip,339740.geojson,,8
339761_geojson,339761.geojson,Ehret018Venda,application/geo+json,file:/geojson.zip,339761.geojson,,9
339506_geojson,339506.geojson,Ehret018cities,application/geo+json,file:/geojson.zip,339506.geojson,,10
339698_geojson,339698.geojson,Peoples,application/geo+json,file:/geojson.zip,339698.geojson,,11
a215e104093d2240b64771515545af3a,Map_of_Ethnic_Groups_(in_Districts)_in_Afghanistan.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/AfghanistanEthnicGroups/Map_of_Ethnic_Groups_(in_Districts)_in_Afghanistan.png,,546559,
343448_geojson,343448.geojson,Afghanistan Ethnic Groups: Hazara,application/geo+json,file:/geojson.zip,343448.geojson,,1
343482_geojson,343482.geojson,Afghanistan Ethnic Groups: Nuristani,application/geo+json,file:/geojson.zip,343482.geojson,,2
343416_geojson,343416.geojson,Afghanistan Ethnic Groups: Baloch,application/geo+json,file:/geojson.zip,343416.geojson,,0
343516_geojson,343516.geojson,Afghanistan Ethnic Groups: Pashai,application/geo+json,file:/geojson.zip,343516.geojson,,3
343538_geojson,343538.geojson,Afghanistan Ethnic Groups: Pashtun,application/geo+json,file:/geojson.zip,343538.geojson,,4
343634_geojson,343634.geojson,Afghanistan Ethnic Groups: Tajik,application/geo+json,file:/geojson.zip,343634.geojson,,5
343668_geojson,343668.geojson,Afghanistan Ethnic Groups: Turkmen,application/geo+json,file:/geojson.zip,343668.geojson,,6
343702_geojson,343702.geojson,Afghanistan Ethnic Groups: Uzbek,application/geo+json,file:/geojson.zip,343702.geojson,,7
306096_geojson,306096.geojson,Samukoan in Contemporary South America,application/geo+json,file:/geojson.zip,306096.geojson,,0
ce5d417a7e6b5580e183209efa259164,Paipai_map.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/PaiPai/Paipai_map.png,,19287,
339794_geojson,339794.geojson,Paipai Distribution,application/geo+json,file:/geojson.zip,339794.geojson,,0
ac46dc070f00e868370a03962ac55340,Bara.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/Bara.jpg,,15143523,
340892_geojson,340892.geojson,Linguistic Survey of India - Bara,application/geo+json,file:/geojson.zip,340892.geojson,,0
23bcc2862c770e1b58e0449e2ba3d665,Kachin.JPG,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/Kachin.JPG,,17513095,
340939_geojson,340939.geojson,Dialects,application/geo+json,file:/geojson.zip,340939.geojson,,1
340960_geojson,340960.geojson,Language Regions,application/geo+json,file:/geojson.zip,340960.geojson,,0
dd8e690a08e69bc33d37f7d67547b051,Naga.JPG,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/Naga.JPG,,16573579,
340821_geojson,340821.geojson,Linguistic Survey of India - Naga - Lines,application/geo+json,file:/geojson.zip,340821.geojson,,0
340843_geojson,340843.geojson,Linguistic Survey of India - Naga - Points,application/geo+json,file:/geojson.zip,340843.geojson,,1
340862_geojson,340862.geojson,Linguistic Survey of India - Naga - Polygons,application/geo+json,file:/geojson.zip,340862.geojson,,2
343298_geojson,343298.geojson,Changes 17thCentury,application/geo+json,file:/geojson.zip,343298.geojson,,0
343322_geojson,343322.geojson,Changes 17th Centry,application/geo+json,file:/geojson.zip,343322.geojson,,1
4f830580cffef972e76ebae4353f0264,Wu_Group.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/Wu_Group.jpg,,1965615,
347758_geojson,347758.geojson,Taihu Subgroup,application/geo+json,file:/geojson.zip,347758.geojson,,0
347804_geojson,347804.geojson,Taizhou Subgroup,application/geo+json,file:/geojson.zip,347804.geojson,,1
347864_geojson,347864.geojson,Oujiang Subgroup,application/geo+json,file:/geojson.zip,347864.geojson,,2
347927_geojson,347927.geojson,Wuzhou Subgroup,application/geo+json,file:/geojson.zip,347927.geojson,,3
347951_geojson,347951.geojson,Chuqu Subgroup,application/geo+json,file:/geojson.zip,347951.geojson,,4
347976_geojson,347976.geojson,Xuanzhou Subgroup,application/geo+json,file:/geojson.zip,347976.geojson,,5
347999_geojson,347999.geojson,Hui Group,application/geo+json,file:/geojson.zip,347999.geojson,,6
348023_geojson,348023.geojson,Hongchao Subgroup,application/geo+json,file:/geojson.zip,348023.geojson,,7
348047_geojson,348047.geojson,Hongchao Subgroup Small Pockets,application/geo+json,file:/geojson.zip,348047.geojson,,8
348083_geojson,348083.geojson,Other Mandarin,application/geo+json,file:/geojson.zip,348083.geojson,,9
348169_geojson,348169.geojson,Mindong Group,application/geo+json,file:/geojson.zip,348169.geojson,,10
348214_geojson,348214.geojson,Minnan Group,application/geo+json,file:/geojson.zip,348214.geojson,,11
348237_geojson,348237.geojson,Minnan Group Small Pockets,application/geo+json,file:/geojson.zip,348237.geojson,,12
348255_geojson,348255.geojson,She Dialects,application/geo+json,file:/geojson.zip,348255.geojson,,13
348273_geojson,348273.geojson,Hakka Dialect,application/geo+json,file:/geojson.zip,348273.geojson,,14
343091_geojson,343091.geojson,Miscellaneous Pockets,application/geo+json,file:/geojson.zip,343091.geojson,,15
458d145fa8216fedd2921c7f67605fce,AusaHims.JPG,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/AusaHims.JPG,,14034387,
340623_geojson,340623.geojson,Linguistic Survey of India - Austro-Asiatic & Pronominalized Himalayan - Polygons,application/geo+json,file:/geojson.zip,340623.geojson,,0
340647_geojson,340647.geojson,Linguistic Survey of India - Austro-Asiatic & Pronominalized Himalayan - Lines,application/geo+json,file:/geojson.zip,340647.geojson,,1
e577be3c96ea07cc47560886e50749fa,Bengali.JPG,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/Bengali.JPG,,7668127,
340697_geojson,340697.geojson,Linguistic Survey of India - Bengali - Polygons,application/geo+json,file:/geojson.zip,340697.geojson,,0
340720_geojson,340720.geojson,Linguistic Survey of India - Bengali - Lines,application/geo+json,file:/geojson.zip,340720.geojson,,1
8dffd7a64a4adb08747516069a00be84,IndoAryan.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/IndoAryan.jpg,,14409823,
340285_geojson,340285.geojson,Inner Sub-branch,application/geo+json,file:/geojson.zip,340285.geojson,,0
340320_geojson,340320.geojson,Mediate Sub-branch,application/geo+json,file:/geojson.zip,340320.geojson,,1
340343_geojson,340343.geojson,Outer Sub-branch,application/geo+json,file:/geojson.zip,340343.geojson,,2
3d813e3214ab28091374c313acf9c65c,wpah.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/wpah.png,,53986411,
080bb69fa0de35939d8d6c02be35f359,figurine_small_doll.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/figurine_small_doll.png,,26828985,
eada4c66eb5e1a25158185c255c85d61,Ehret020.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Ehret020/Ehret020.jpg,,690133,
340126_geojson,340126.geojson,States,application/geo+json,file:/geojson.zip,340126.geojson,,0
340098_geojson,340098.geojson,Peoples,application/geo+json,file:/geojson.zip,340098.geojson,,1
340057_geojson,340057.geojson,Ehret020cities,application/geo+json,file:/geojson.zip,340057.geojson,,2
340211_geojson,340211.geojson,Ehret020peoples,application/geo+json,file:/geojson.zip,340211.geojson,,3
f0a9fcd7ffc7bc65133721020f9875bd,Distributionmyn2.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Distributionmyn2/Distributionmyn2.png,,18212,
cfa7594007ebd8e557739b029d03af23,Monqui_map.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Monqui/Monqui_map.png,,19064,
339603_geojson,339603.geojson,Monqui Distribution,application/geo+json,file:/geojson.zip,339603.geojson,,0
55dd04052122cf1f4160248b3bb69680,Ojibwe_Language_Map.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Ojibwe/Ojibwe_Language_Map.png,,102971,
341852_geojson,341852.geojson,Ojibwe,application/geo+json,file:/geojson.zip,341852.geojson,,0
24cb206779013fa2f17c4c37ae9e6896,forty.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/forty.png,,27024791,
d6571e1452f3848da30b83f60635aa8e,MongolianLanguages.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/MongolianLanguages.jpg,,1885923,
341307_geojson,341307.geojson,Language Atlas of China: Mongolian Languages,application/geo+json,file:/geojson.zip,341307.geojson,,0
6e57459dbcbd78dfd00256637ac41f16,TurkicLangs.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/TurkicLangs.jpg,,1710567,
342360_geojson,342360.geojson,Languages (More Speakers),application/geo+json,file:/geojson.zip,342360.geojson,,0
342341_geojson,342341.geojson,Languages (Fewer Speakers),application/geo+json,file:/geojson.zip,342341.geojson,,1
342322_geojson,342322.geojson,Cities,application/geo+json,file:/geojson.zip,342322.geojson,,2
e1b78bd0171ee5b701e82601729b3ebe,Ehret019.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Ehret019/Ehret019.jpg,,650586,
339923_geojson,339923.geojson,States,application/geo+json,file:/geojson.zip,339923.geojson,,0
339852_geojson,339852.geojson,Ehret019arrows,application/geo+json,file:/geojson.zip,339852.geojson,,1
339895_geojson,339895.geojson,Peoples,application/geo+json,file:/geojson.zip,339895.geojson,,2
